City,State,Latitude,Longitude,Elevation,Scenario/Code,Scenario/Year,Datetime,Dry Bulb Temperature,Dew Point Temperature,Relative Humidity,Atmospheric Station Pressure,Horizontal Infrared Radiation Intensity,Direct Normal Radiation,Diffuse Horizontal Radiation,Wind Direction,Wind Speed,Total Sky Cover,Opaque Sky Cover
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-10-22T08:00:00.000000,25.0,24.0,94,99121,421,176,185,343,0.0,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-10-22T09:00:00.000000,28.0,25.0,84,99136,429,217,281,346,0.0,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-10-22T10:00:00.000000,30.0,25.0,75,99150,433,344,320,341,0.0,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-10-22T11:00:00.000000,32.0,25.0,67,99129,433,417,316,320,1.5,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-10-22T12:00:00.000000,29.0,26.0,84,99129,431,504,252,337,0.0,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-10-22T13:00:00.000000,29.0,26.0,84,99121,434,525,205,9,0.0,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-10-22T14:00:00.000000,28.0,25.0,84,99121,431,495,210,240,2.1,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-10-22T15:00:00.000000,28.0,25.0,84,99129,427,464,146,270,2.1,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-10-22T16:00:00.000000,29.0,25.0,79,99121,436,422,97,240,3.1,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-10-22T17:00:00.000000,28.0,25.0,84,99121,422,0,47,58,0.0,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-10-22T18:00:00.000000,28.0,24.0,79,99107,420,0,7,301,0.0,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-10-22T19:00:00.000000,26.0,24.0,89,99092,419,0,0,317,0.0,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-10-22T20:00:00.000000,24.0,24.0,100,99092,414,0,0,338,0.0,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-10-22T21:00:00.000000,26.1,23.8,87,99092,409,0,0,13,1.2,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-10-22T22:00:00.000000,25.9,24.0,89,99092,402,0,0,28,1.4,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-10-22T23:00:00.000000,24.2,23.4,95,99092,402,0,0,30,1.7,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-10-23T00:00:00.000000,24.0,23.1,95,99092,405,0,0,27,1.9,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-10-23T01:00:00.000000,23.9,23.2,96,99092,406,0,0,14,2.1,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-10-23T02:00:00.000000,23.6,22.9,96,99092,405,0,0,6,2.0,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-10-23T03:00:00.000000,23.6,23.1,97,99092,403,0,0,9,1.9,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-10-23T04:00:00.000000,23.3,23.0,98,99092,399,0,0,14,2.0,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-10-23T05:00:00.000000,23.4,23.2,99,99077,401,0,0,12,2.0,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-10-23T06:00:00.000000,22.0,22.0,100,99085,400,236,25,349,0.0,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-10-23T07:00:00.000000,23.0,23.0,100,99092,397,507,74,341,0.0,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-10-23T08:00:00.000000,24.0,24.0,100,99099,403,500,120,345,0.0,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-10-23T09:00:00.000000,25.0,24.0,94,99136,414,399,171,350,0.0,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-10-23T10:00:00.000000,30.0,25.0,75,99136,422,504,208,1,0.0,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-10-23T11:00:00.000000,30.0,25.0,75,99157,426,500,234,9,0.0,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-10-23T12:00:00.000000,33.0,26.0,67,99157,426,461,247,18,0.0,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-10-23T13:00:00.000000,33.0,25.0,63,99129,440,493,212,10,0.0,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-10-23T14:00:00.000000,29.0,25.0,79,99129,426,295,181,30,2.6,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-10-23T15:00:00.000000,29.0,25.0,79,99157,433,252,152,340,1.5,5,5
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-10-23T16:00:00.000000,33.0,24.0,59,99157,431,274,106,40,2.1,5,5
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-10-23T17:00:00.000000,33.0,25.0,63,99129,423,0,47,3,0.0,5,5
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-10-23T18:00:00.000000,29.0,25.0,79,99114,423,0,7,61,0.0,5,5
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-10-23T19:00:00.000000,27.0,25.0,89,99100,416,0,0,85,0.0,5,5
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-10-23T20:00:00.000000,25.0,25.0,100,99100,407,0,0,106,0.0,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-10-23T21:00:00.000000,25.9,24.1,90,99100,404,0,0,74,1.2,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-10-23T22:00:00.000000,25.5,24.0,91,99100,406,0,0,62,1.4,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-10-23T23:00:00.000000,24.0,23.0,94,99100,399,0,0,64,1.4,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-10-24T00:00:00.000000,23.6,23.0,96,99100,398,0,0,37,1.3,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-10-24T01:00:00.000000,23.4,23.1,98,99100,399,0,0,9,1.4,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-10-24T02:00:00.000000,23.5,23.1,98,99100,402,0,0,359,1.3,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-10-24T03:00:00.000000,23.0,22.9,99,99100,395,0,0,344,1.1,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-10-24T04:00:00.000000,23.1,22.8,98,99100,395,0,0,337,1.0,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-10-24T05:00:00.000000,22.6,22.6,100,99070,395,0,0,325,1.0,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-10-24T06:00:00.000000,21.0,21.0,100,99085,406,57,38,278,0.0,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-10-24T07:00:00.000000,23.0,23.0,100,99099,412,232,103,266,0.0,0,0
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-10-24T08:00:00.000000,25.0,24.0,94,99114,420,299,169,296,0.0,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-10-24T09:00:00.000000,27.0,25.0,89,99143,419,308,255,311,0.0,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-10-24T10:00:00.000000,31.0,29.9,94,99150,411,252,330,308,0.0,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-10-24T11:00:00.000000,32.0,25.0,67,99150,418,143,368,316,0.0,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-10-24T12:00:00.000000,32.0,25.0,67,99157,430,159,383,337,0.0,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-10-24T13:00:00.000000,33.0,30.9,89,99157,424,421,256,344,0.0,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-10-24T14:00:00.000000,33.0,25.0,63,99129,427,458,175,353,0.0,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-10-24T15:00:00.000000,29.0,27.0,89,99121,432,239,187,2,0.0,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-10-24T16:00:00.000000,28.0,25.0,84,99099,448,191,122,3,0.0,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-10-24T17:00:00.000000,25.0,25.0,100,99099,427,0,52,303,0.0,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-10-24T18:00:00.000000,25.0,25.0,100,99092,417,0,8,272,0.0,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-10-24T19:00:00.000000,24.0,24.0,100,99085,411,0,0,248,0.0,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-10-24T20:00:00.000000,23.0,23.0,100,99085,410,0,0,240,0.0,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-10-24T21:00:00.000000,25.0,23.1,89,99085,408,0,0,240,2.0,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-10-24T22:00:00.000000,24.7,22.9,90,99085,406,0,0,229,1.8,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-10-24T23:00:00.000000,23.3,22.3,94,99085,401,0,0,224,1.3,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-10-25T00:00:00.000000,23.1,22.5,96,99085,396,0,0,224,1.0,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-10-25T01:00:00.000000,22.9,22.2,96,99085,395,0,0,223,0.7,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-10-25T02:00:00.000000,22.6,22.1,97,99085,398,0,0,72,0.4,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-10-25T03:00:00.000000,22.4,21.9,97,99085,395,0,0,79,0.7,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-10-25T04:00:00.000000,22.1,21.8,98,99085,405,0,0,101,0.8,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-10-25T05:00:00.000000,22.0,22.0,100,99062,413,0,0,155,0.7,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-10-25T06:00:00.000000,20.0,20.0,100,99077,421,43,50,210,0.0,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-10-25T07:00:00.000000,22.0,22.0,100,99092,424,153,125,217,0.0,0,0
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-10-25T08:00:00.000000,24.0,24.0,100,99114,427,364,193,227,0.0,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-10-25T09:00:00.000000,27.0,24.0,84,99136,423,660,190,249,0.0,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-10-25T10:00:00.000000,30.0,26.0,79,99150,414,851,135,301,0.0,7,7
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-10-25T11:00:00.000000,32.0,25.0,67,99164,413,856,140,314,0.0,5,5
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-10-25T12:00:00.000000,34.0,25.0,60,99164,412,852,148,30,2.6,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-10-25T13:00:00.000000,34.0,26.0,63,99150,422,817,144,312,0.0,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-10-25T14:00:00.000000,32.0,24.0,63,99143,422,579,149,307,0.0,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-10-25T15:00:00.000000,31.0,22.0,59,99171,428,466,117,210,2.1,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-10-25T16:00:00.000000,35.0,20.0,42,99136,437,401,79,314,0.0,5,5
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-10-25T17:00:00.000000,30.0,21.0,59,99129,424,0,38,4,0.0,5,5
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-10-25T18:00:00.000000,29.0,21.0,62,99107,426,0,5,37,0.0,3,3
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-10-25T19:00:00.000000,26.0,22.0,79,99085,418,0,0,49,0.0,3,3
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-10-25T20:00:00.000000,23.0,23.0,100,99085,419,0,0,42,0.0,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-10-25T21:00:00.000000,26.4,22.9,81,99085,420,0,0,25,2.2,8,8
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-10-25T22:00:00.000000,26.0,22.9,83,99085,407,0,0,16,1.8,8,8
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-10-25T23:00:00.000000,24.4,22.4,89,99085,408,0,0,18,2.0,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-10-26T00:00:00.000000,24.1,22.4,90,99085,407,0,0,18,2.1,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-10-26T01:00:00.000000,23.8,22.1,90,99085,407,0,0,17,2.3,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-10-26T02:00:00.000000,23.6,22.1,91,99085,409,0,0,7,2.4,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-10-26T03:00:00.000000,23.2,21.9,92,99085,403,0,0,0,2.3,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-10-26T04:00:00.000000,23.0,21.9,93,99085,410,0,0,350,2.0,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-10-26T05:00:00.000000,22.5,21.9,96,99085,402,0,0,336,1.9,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-10-26T06:00:00.000000,23.0,23.0,100,99092,402,155,37,314,0.0,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-10-26T07:00:00.000000,24.0,24.0,100,99099,404,339,105,326,0.0,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-10-26T08:00:00.000000,25.0,24.0,94,99129,407,519,152,352,0.0,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-10-26T09:00:00.000000,29.0,24.0,74,99143,406,761,140,12,0.0,6,6
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-10-26T10:00:00.000000,31.0,25.0,70,99150,414,843,126,0,0.0,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-10-26T11:00:00.000000,32.0,25.0,67,99164,414,856,129,348,0.0,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-10-26T12:00:00.000000,34.0,25.0,60,99157,419,840,148,351,0.0,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-10-26T13:00:00.000000,33.0,25.0,63,99136,425,766,156,351,0.0,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-10-26T14:00:00.000000,30.0,19.7,54,99121,433,702,140,150,3.1,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-10-26T15:00:00.000000,28.0,17.2,52,99143,434,642,122,8,0.0,5,5
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-10-26T16:00:00.000000,31.0,25.0,70,99150,433,548,80,18,0.0,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-10-26T17:00:00.000000,32.0,25.0,67,99129,429,0,31,31,0.0,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-10-26T18:00:00.000000,29.0,27.0,89,99121,421,0,5,47,0.0,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-10-26T19:00:00.000000,28.0,25.0,84,99114,427,0,0,42,0.0,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-10-26T20:00:00.000000,27.0,23.0,79,99114,422,0,0,41,0.0,7,7
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-10-26T21:00:00.000000,28.2,24.4,80,99114,420,0,0,46,2.0,7,7
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-10-26T22:00:00.000000,27.7,24.1,81,99114,417,0,0,34,2.4,8,8
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-10-26T23:00:00.000000,26.3,23.7,86,99114,418,0,0,20,2.5,8,8
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-10-27T00:00:00.000000,26.1,23.6,86,99114,416,0,0,10,2.3,8,8
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-10-27T01:00:00.000000,26.1,23.8,87,99114,415,0,0,4,2.4,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-10-27T02:00:00.000000,25.7,23.2,86,99114,415,0,0,2,2.3,8,8
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-10-27T03:00:00.000000,25.5,23.0,86,99114,411,0,0,3,2.2,8,8
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-10-27T04:00:00.000000,25.1,23.0,88,99114,414,0,0,4,1.8,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-10-27T05:00:00.000000,24.6,22.8,90,99099,411,0,0,334,1.3,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-10-27T06:00:00.000000,25.0,25.0,100,99099,409,1,16,274,0.0,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-10-27T07:00:00.000000,25.0,25.0,100,99099,419,1,57,235,0.0,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-10-27T08:00:00.000000,25.0,25.0,100,99107,423,1,114,195,0.0,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-10-27T09:00:00.000000,26.0,25.0,94,99114,424,30,209,122,0.0,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-10-27T10:00:00.000000,27.0,26.0,94,99114,426,65,319,50,0.0,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-10-27T11:00:00.000000,27.0,26.0,94,99107,427,308,341,23,0.0,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-10-27T12:00:00.000000,26.0,25.0,94,99092,425,582,298,15,0.0,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-10-27T13:00:00.000000,24.0,24.0,100,99085,416,337,260,13,0.0,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-10-27T14:00:00.000000,31.2,25.5,72,99085,426,32,215,120,2.6,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-10-27T15:00:00.000000,23.0,17.2,70,99085,428,28,170,120,2.6,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-10-27T16:00:00.000000,23.0,18.1,74,99092,422,31,125,343,0.0,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-10-27T17:00:00.000000,24.0,22.0,89,99092,415,0,58,329,0.0,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-10-27T18:00:00.000000,24.0,23.0,94,99085,421,0,9,10,0.0,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-10-27T19:00:00.000000,23.0,23.0,100,99077,417,0,0,62,0.0,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-10-27T20:00:00.000000,22.0,22.0,100,99077,405,0,0,98,0.0,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-10-27T21:00:00.000000,23.5,23.0,97,99077,400,0,0,92,1.2,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-10-27T22:00:00.000000,23.4,22.9,97,99077,399,0,0,110,1.0,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-10-27T23:00:00.000000,23.1,22.7,98,99077,399,0,0,130,0.9,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-10-28T00:00:00.000000,22.9,22.7,99,99077,401,0,0,142,1.0,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-10-28T01:00:00.000000,23.0,22.8,99,99077,412,0,0,172,0.8,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-10-28T02:00:00.000000,23.0,22.9,99,99077,415,0,0,198,0.4,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-10-28T03:00:00.000000,23.0,22.9,99,99077,429,0,0,124,0.2,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-10-28T04:00:00.000000,22.6,22.3,98,99077,425,0,0,77,0.5,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-10-28T05:00:00.000000,22.9,22.7,99,99085,425,0,0,94,0.7,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-10-28T06:00:00.000000,23.0,23.0,100,99085,426,11,44,42,0.0,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-10-28T07:00:00.000000,23.0,23.0,100,99085,430,104,134,358,0.0,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-10-28T08:00:00.000000,23.0,23.0,100,99099,429,296,183,298,0.0,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-10-28T09:00:00.000000,25.0,24.0,94,99121,426,417,229,58,0.0,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-10-28T10:00:00.000000,28.0,24.0,79,99136,434,411,290,84,0.0,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-10-28T11:00:00.000000,30.0,25.0,75,99143,431,456,294,103,0.0,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-10-28T12:00:00.000000,31.0,24.0,66,99143,434,421,290,90,0.0,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-10-28T13:00:00.000000,31.0,25.0,70,99143,420,440,275,87,0.0,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-10-28T14:00:00.000000,31.0,26.0,75,99129,434,579,211,150,2.6,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-10-28T15:00:00.000000,29.0,24.0,74,99143,436,538,127,360,2.6,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-10-28T16:00:00.000000,31.0,26.0,75,99143,433,387,83,90,2.6,5,5
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-10-28T17:00:00.000000,31.0,29.5,92,99114,422,0,46,300,2.6,5,5
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-10-28T18:00:00.000000,27.0,24.0,84,99121,419,0,6,300,2.6,5,5
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-10-28T19:00:00.000000,28.0,25.0,84,99129,420,0,0,324,0.0,5,5
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-10-28T20:00:00.000000,29.0,26.0,84,99129,415,0,0,332,0.0,8,8
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-10-28T21:00:00.000000,25.4,24.2,93,99129,412,0,0,323,1.2,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-10-28T22:00:00.000000,25.2,24.0,93,99129,410,0,0,352,1.2,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-10-28T23:00:00.000000,23.4,22.7,96,99129,411,0,0,326,1.3,10,10
